id,timestamp,weight_kg,t_o,t,h,p
4927,"2026-05-05 20:42:37",53.8099,19.0,36.0,50.0,979.8
4928,"2026-05-05 20:47:37",53.8035,18.6,36.0,48.0,979.8
4929,"2026-05-05 20:52:37",53.7893,18.8,36.0,47.0,979.8
4930,"2026-05-05 20:57:37",53.7867,18.8,36.0,51.0,979.8
4931,"2026-05-05 21:02:37",53.779,18.6,36.0,52.0,979.8
4932,"2026-05-05 21:07:37",53.779,18.2,36.0,52.0,979.9
4933,"2026-05-05 21:12:37",53.7703,18.4,36.0,50.0,979.8
4934,"2026-05-05 21:17:37",53.7402,18.2,36.0,48.0,979.8
4935,"2026-05-05 21:22:37",53.7633,18.1,36.0,46.0,979.8
4936,"2026-05-05 21:27:37",53.7574,18.0,36.0,47.0,979.8
4937,"2026-05-05 21:32:37",53.7339,18.1,35.9,42.0,979.8
4938,"2026-05-05 21:37:37",53.7469,17.9,36.0,45.0,979.7
4939,"2026-05-05 21:42:37",53.7361,17.8,36.0,48.0,979.7
4940,"2026-05-05 21:47:37",53.73,17.8,35.9,46.0,979.8
4941,"2026-05-05 21:52:37",53.7189,17.5,35.9,49.0,979.7
4942,"2026-05-05 21:57:37",53.7211,17.3,35.8,45.0,979.8
4943,"2026-05-05 22:02:37",53.723,17.2,35.9,45.0,979.8
4944,"2026-05-05 22:07:37",53.7156,17.1,35.9,46.0,979.9
4945,"2026-05-05 22:12:37",53.7115,17.0,35.9,47.0,979.9
4946,"2026-05-05 22:17:37",53.7088,16.7,35.9,50.0,979.9
4947,"2026-05-05 22:22:37",53.7006,16.2,35.9,49.0,979.9
4948,"2026-05-05 22:27:37",53.6949,16.4,35.9,50.0,980.0
4949,"2026-05-05 22:32:37",53.6921,16.2,35.9,50.0,980.0
4950,"2026-05-05 22:37:37",53.6872,15.9,35.9,49.0,980.0
4951,"2026-05-05 22:42:37",53.6786,15.7,35.9,45.0,979.9
4952,"2026-05-05 22:47:37",53.6752,16.1,35.9,48.0,979.9
4953,"2026-05-05 22:52:37",53.6688,16.2,35.9,49.0,979.8
4954,"2026-05-05 22:57:37",53.6645,16.1,35.9,48.0,979.8
4955,"2026-05-05 23:02:37",53.6674,16.1,35.8,53.0,979.8
4956,"2026-05-05 23:07:37",53.6585,15.9,35.8,50.0,979.7
4957,"2026-05-05 23:12:37",53.6559,16.2,35.8,47.0,979.7
4958,"2026-05-05 23:17:37",53.6559,16.2,35.8,47.0,979.7
4959,"2026-05-05 23:22:37",53.6544,16.2,35.8,45.0,979.7
4960,"2026-05-05 23:27:37",53.6541,16.2,35.9,50.0,979.7
4961,"2026-05-05 23:32:37",53.6474,16.1,35.9,50.0,979.6
4962,"2026-05-05 23:37:37",53.6459,15.8,35.9,48.0,979.6
4963,"2026-05-05 23:42:37",53.6374,16.0,35.9,48.0,979.7
4964,"2026-05-05 23:47:37",53.6397,15.9,35.8,48.0,979.7
4965,"2026-05-05 23:52:37",53.6309,15.5,35.8,48.0,979.6
4966,"2026-05-05 23:57:37",53.6299,15.4,35.8,50.0,979.7
4967,"2026-05-06 00:02:37",53.6266,15.6,35.8,49.0,979.6
4968,"2026-05-06 00:07:37",53.6226,15.6,35.9,51.0,979.6
4969,"2026-05-06 00:12:37",53.6173,15.8,35.9,48.0,979.6
4970,"2026-05-06 00:17:37",53.6143,15.9,35.9,50.0,979.5
4971,"2026-05-06 00:22:37",53.6113,15.7,36.0,50.0,979.5
4972,"2026-05-06 00:27:37",53.6125,15.6,36.0,49.0,979.6
4973,"2026-05-06 00:32:37",53.6104,15.6,35.9,47.0,979.5
4974,"2026-05-06 00:37:37",53.6059,15.6,35.8,48.0,979.4
4975,"2026-05-06 00:42:37",53.5974,15.5,35.9,49.0,979.4
4976,"2026-05-06 00:47:37",53.5995,15.5,36.0,50.0,979.5
4977,"2026-05-06 00:52:37",53.5956,15.1,35.9,49.0,979.6
4978,"2026-05-06 00:57:37",53.5937,15.0,35.8,47.0,979.5
4979,"2026-05-06 01:02:37",53.5891,14.4,35.9,49.0,979.5
4980,"2026-05-06 01:07:37",53.5774,14.8,35.9,50.0,979.5
4981,"2026-05-06 01:12:37",53.583,14.7,36.0,48.0,979.4
4982,"2026-05-06 01:17:37",53.576,14.3,35.9,52.0,979.4
4983,"2026-05-06 01:22:37",53.5755,14.6,36.0,49.0,979.4
4984,"2026-05-06 01:27:37",53.5708,14.5,36.0,49.0,979.3
4985,"2026-05-06 01:32:37",53.5692,14.6,35.9,49.0,979.3
4986,"2026-05-06 01:37:37",53.5661,14.6,35.9,47.0,979.3
4987,"2026-05-06 01:42:37",53.5643,14.3,36.0,49.0,979.4
4988,"2026-05-06 01:47:37",53.562,14.6,35.9,47.0,979.4
4989,"2026-05-06 01:52:37",53.5593,14.6,36.0,51.0,979.4
4990,"2026-05-06 01:57:37",53.5567,14.4,36.0,49.0,979.3
4991,"2026-05-06 02:02:37",53.5527,14.7,36.0,45.0,979.3
4992,"2026-05-06 02:07:37",53.5504,14.6,35.9,46.0,979.4
4993,"2026-05-06 02:12:37",53.5494,14.5,35.9,50.0,979.4
4994,"2026-05-06 02:17:37",53.5417,14.4,36.0,50.0,979.4
4995,"2026-05-06 02:22:37",53.5431,14.4,35.9,52.0,979.4
4996,"2026-05-06 02:27:37",53.5374,14.2,35.9,50.0,979.4
4997,"2026-05-06 02:32:37",53.5366,13.9,35.9,48.0,979.5
4998,"2026-05-06 02:37:37",53.531,13.8,35.8,46.0,979.5
4999,"2026-05-06 02:42:37",53.5261,13.7,35.9,49.0,979.5
5000,"2026-05-06 02:47:37",53.5237,13.7,35.9,47.0,979.4
5001,"2026-05-06 02:52:37",53.519,13.9,35.9,50.0,979.4
5002,"2026-05-06 02:57:37",53.5187,13.8,35.9,47.0,979.5
5003,"2026-05-06 03:02:37",53.5099,13.5,36.0,50.0,979.5
5004,"2026-05-06 03:07:37",53.5136,13.5,36.0,47.0,979.6
5005,"2026-05-06 03:12:37",53.5109,13.8,36.0,50.0,979.7
5006,"2026-05-06 03:17:37",53.5094,13.8,36.0,48.0,979.7
5007,"2026-05-06 03:22:37",53.508,13.4,36.0,48.0,979.9
5008,"2026-05-06 03:27:37",53.5061,13.1,36.0,48.0,979.9
5009,"2026-05-06 03:32:37",53.5012,13.1,36.0,48.0,979.9
5010,"2026-05-06 03:37:37",53.4931,13.1,36.0,50.0,979.8
5011,"2026-05-06 03:42:37",53.4964,13.0,36.0,47.0,979.8
5012,"2026-05-06 03:47:37",53.4915,13.1,36.0,49.0,979.8
5013,"2026-05-06 03:52:37",53.4913,13.2,36.0,48.0,979.9
5014,"2026-05-06 03:57:37",53.4902,12.9,35.8,47.0,979.9
5015,"2026-05-06 04:02:37",53.4868,12.7,35.8,47.0,979.9
5016,"2026-05-06 04:07:37",53.4839,12.6,35.8,45.0,979.9
5017,"2026-05-06 04:12:37",53.4814,12.5,35.9,48.0,980.0
5018,"2026-05-06 04:17:37",53.4786,12.4,35.9,50.0,980.0
5019,"2026-05-06 04:22:37",53.4741,12.5,35.9,49.0,979.9
5020,"2026-05-06 04:27:37",53.4733,12.1,35.9,48.0,979.9
5021,"2026-05-06 04:32:37",53.4703,11.9,35.8,46.0,979.9
5022,"2026-05-06 04:37:37",53.4659,11.6,35.8,49.0,979.9
5023,"2026-05-06 04:42:37",53.4615,11.9,35.8,45.0,979.9
5024,"2026-05-06 04:47:37",53.4584,11.6,35.8,48.0,980.0
5025,"2026-05-06 04:52:37",53.4554,11.4,35.8,51.0,979.9
5026,"2026-05-06 04:57:37",53.4524,10.9,35.9,49.0,979.9
5027,"2026-05-06 05:02:37",53.4483,10.8,35.9,50.0,979.9
5028,"2026-05-06 05:07:37",53.4449,10.8,35.9,49.0,980.0
5029,"2026-05-06 05:12:37",53.44,10.6,35.9,49.0,980.1
5030,"2026-05-06 05:17:37",53.4387,10.1,35.9,49.0,980.1
5031,"2026-05-06 05:22:37",53.4331,10.1,35.8,48.0,980.1
5032,"2026-05-06 05:27:37",53.4299,10.2,35.7,46.0,980.2
5033,"2026-05-06 05:32:37",53.4263,10.0,35.8,47.0,980.2
5034,"2026-05-06 05:37:37",53.4242,10.1,35.8,49.0,980.3
5035,"2026-05-06 05:42:37",53.4223,9.9,35.8,46.0,980.3
5036,"2026-05-06 05:47:37",53.4192,10.1,35.8,46.0,980.3
5037,"2026-05-06 05:52:37",53.418,10.3,35.7,48.0,980.4
5038,"2026-05-06 05:57:37",53.4184,10.4,35.7,48.0,980.4
5039,"2026-05-06 06:02:37",53.4183,10.6,35.7,49.0,980.4
5040,"2026-05-06 06:07:37",53.4184,11.0,35.8,49.0,980.4
5041,"2026-05-06 06:12:37",53.4205,10.9,35.9,48.0,980.4
5042,"2026-05-06 06:17:37",53.4224,11.2,35.9,51.0,980.4
5043,"2026-05-06 06:22:37",53.4248,11.6,35.9,47.0,980.4
5044,"2026-05-06 06:27:37",53.4256,11.4,35.8,48.0,980.5
5045,"2026-05-06 06:32:37",53.4217,11.9,35.8,50.0,980.5
5046,"2026-05-06 06:37:37",53.4213,12.5,35.8,50.0,980.6
5047,"2026-05-06 06:42:37",53.414,13.3,35.8,47.0,980.7
5048,"2026-05-06 06:47:37",53.4027,13.9,35.8,49.0,980.7
5049,"2026-05-06 06:52:37",53.4026,14.4,35.8,50.0,980.8
5050,"2026-05-06 06:57:37",53.3956,14.3,35.8,48.0,980.8
5051,"2026-05-06 07:02:37",53.3891,14.8,35.8,50.0,980.9
5052,"2026-05-06 07:07:37",53.3925,14.6,35.8,49.0,980.9
5053,"2026-05-06 07:12:37",53.398,15.2,35.8,46.0,980.8
5054,"2026-05-06 07:17:37",53.3847,15.9,35.9,52.0,980.9
5055,"2026-05-06 07:22:37",53.3692,16.2,35.8,51.0,980.9
5056,"2026-05-06 07:27:37",53.3617,16.9,35.9,49.0,981.0
5057,"2026-05-06 07:32:37",53.3481,17.4,35.9,52.0,980.9
5058,"2026-05-06 07:37:37",53.338,17.6,36.0,52.0,980.9
5059,"2026-05-06 07:42:37",53.3281,18.4,36.0,49.0,981.0
5060,"2026-05-06 07:47:37",53.3134,18.6,36.0,49.0,981.0
5061,"2026-05-06 07:52:37",53.3043,18.0,36.0,47.0,981.0
5062,"2026-05-06 07:57:37",53.2935,18.1,35.9,51.0,981.1
5063,"2026-05-06 08:02:37",53.2577,18.4,36.0,50.0,981.1
5064,"2026-05-06 08:07:37",53.1839,18.2,36.0,47.0,981.1
5065,"2026-05-06 08:12:37",53.1206,18.5,36.0,49.0,981.1
5066,"2026-05-06 08:17:37",53.024,18.9,36.0,50.0,981.1
5067,"2026-05-06 08:22:37",52.9126,19.1,36.1,50.0,981.2
5068,"2026-05-06 08:27:37",52.84,19.1,36.1,51.0,981.2
5069,"2026-05-06 08:32:37",52.7947,18.9,36.1,52.0,981.2
5070,"2026-05-06 08:37:37",52.7633,19.2,36.2,52.0,981.4
5071,"2026-05-06 08:42:37",52.7568,19.6,36.2,49.0,981.4
5072,"2026-05-06 08:47:37",52.7433,19.5,36.2,49.0,981.4
5073,"2026-05-06 08:52:37",52.7606,19.2,36.2,51.0,981.3
5074,"2026-05-06 08:57:37",52.7915,19.6,36.2,50.0,981.3
5075,"2026-05-06 09:02:37",52.8285,20.1,36.2,49.0,981.2
5076,"2026-05-06 09:07:37",52.8809,20.2,36.2,51.0,981.3
5077,"2026-05-06 09:12:37",52.9328,20.1,36.2,53.0,981.3
5078,"2026-05-06 09:17:37",52.9698,20.4,36.2,54.0,981.2
5079,"2026-05-06 09:22:37",52.9947,20.4,36.2,50.0,981.3
5080,"2026-05-06 09:27:37",53.0203,20.9,36.2,49.0,981.2
5081,"2026-05-06 09:32:37",53.0617,21.2,36.2,52.0,981.2
5082,"2026-05-06 09:37:37",53.0569,21.2,36.2,53.0,981.2
5083,"2026-05-06 09:42:37",53.046,21.2,36.2,50.0,981.1
5084,"2026-05-06 09:47:37",53.0473,21.1,36.2,49.0,981.2
5085,"2026-05-06 09:52:37",53.0672,21.5,36.1,50.0,981.1
5086,"2026-05-06 09:57:37",53.0953,21.2,36.2,51.0,981.2
5087,"2026-05-06 10:02:37",53.1259,21.7,36.1,50.0,981.2
5088,"2026-05-06 10:07:37",53.1483,21.2,36.1,52.0,981.2
5089,"2026-05-06 10:12:37",53.1724,21.3,36.1,52.0,981.2
5090,"2026-05-06 10:17:37",53.2151,21.4,36.1,48.0,981.2
5091,"2026-05-06 10:22:37",53.2349,21.3,36.0,50.0,981.2
5092,"2026-05-06 10:27:37",53.2655,22.1,36.1,53.0,981.2
5093,"2026-05-06 10:32:37",53.2955,22.5,36.0,52.0,981.2
5094,"2026-05-06 10:37:37",53.3457,22.3,36.0,52.0,981.2
5095,"2026-05-06 10:42:37",53.3735,23.2,36.0,51.0,981.2
5096,"2026-05-06 10:47:37",53.4004,22.9,36.0,51.0,981.2
5097,"2026-05-06 10:52:37",53.4209,22.9,36.0,51.0,981.2
5098,"2026-05-06 10:54:41",53.4848,23.4,36.0,51.0,981.2
5099,"2026-05-06 11:07:49",53.5154,24.0,36.0,51.0,981.2
5100,"2026-05-06 11:29:30",53.6407,23.2,35.9,50.0,981.2
5101,"2026-05-06 14:31:04",54.6296,24.4,35.7,52.0,980.5
5102,"2026-05-06 14:51:59",54.7538,25.5,35.7,52.0,980.4
5103,"2026-05-06 15:56:33",55.3369,23.3,35.8,48.0,979.8
5104,"2026-05-06 17:07:08",55.9859,22.9,35.7,47.0,979.2
5105,"2026-05-06 18:13:08",56.4094,22.7,35.8,53.0,978.6
5106,"2026-05-06 18:29:04",56.436,23.9,35.7,47.0,978.5
5107,"2026-05-06 18:34:34",56.4434,23.9,35.7,51.0,978.4
5108,"2026-05-06 18:39:37",56.4318,23.1,35.7,54.0,978.4
5109,"2026-05-06 18:44:38",56.4301,22.7,35.8,53.0,978.3
5110,"2026-05-06 18:49:38",56.4342,22.6,35.8,51.0,978.4
5111,"2026-05-06 18:54:38",56.4294,22.2,35.7,51.0,978.3
5112,"2026-05-06 18:59:38",56.4304,22.1,35.7,46.0,978.2
5113,"2026-05-06 19:04:38",56.4311,21.9,35.7,52.0,978.2
5114,"2026-05-06 19:09:38",56.4367,21.7,35.7,52.0,978.2
5115,"2026-05-06 19:14:38",56.4354,21.5,35.8,51.0,978.2
5116,"2026-05-06 19:19:38",56.432,21.3,35.8,51.0,978.2
5117,"2026-05-06 19:24:38",56.4342,21.1,35.8,52.0,978.1
5118,"2026-05-06 19:29:38",56.4319,20.9,35.7,53.0,978.2
5119,"2026-05-06 19:34:38",56.4326,20.7,35.7,48.0,978.1
5120,"2026-05-06 19:39:38",56.4306,20.7,35.7,51.0,978.1
5121,"2026-05-06 19:44:38",56.4276,20.6,35.7,47.0,978.1
5122,"2026-05-06 19:49:38",56.4328,20.4,35.7,52.0,978.1
5123,"2026-05-06 19:54:38",56.4312,20.4,35.7,49.0,978.1
5124,"2026-05-06 19:59:38",56.433,20.3,35.7,52.0,978.1
5125,"2026-05-06 20:04:38",56.432,19.9,35.7,49.0,978.1
5126,"2026-05-06 20:09:38",56.4334,20.0,35.7,51.0,978.2
5127,"2026-05-06 20:14:38",56.4317,19.8,35.7,51.0,978.3
5128,"2026-05-06 20:19:38",56.3941,19.9,35.7,53.0,978.3
5129,"2026-05-06 20:24:38",56.4224,19.6,35.8,51.0,978.3
5130,"2026-05-06 20:29:38",56.4143,19.6,35.8,53.0,978.4
5131,"2026-05-06 20:34:38",56.4067,19.4,35.8,53.0,978.5
5132,"2026-05-06 20:39:38",56.4048,19.4,35.8,53.0,978.5
5133,"2026-05-06 20:44:38",56.4002,19.1,35.8,48.0,978.5
5134,"2026-05-06 20:49:38",56.3858,18.8,35.8,49.0,978.6
5135,"2026-05-06 20:54:38",56.3848,18.6,35.7,50.0,978.6
5136,"2026-05-06 20:59:38",56.3786,18.6,35.8,49.0,978.7
5137,"2026-05-06 21:04:38",56.3718,18.6,35.8,52.0,978.8
5138,"2026-05-06 21:09:38",56.3651,18.6,35.8,54.0,978.8
5139,"2026-05-06 21:14:38",56.3638,18.8,35.8,51.0,978.8
5140,"2026-05-06 21:19:38",56.3574,18.6,35.8,50.0,978.9
5141,"2026-05-06 21:24:38",56.3496,18.4,35.8,53.0,978.9
5142,"2026-05-06 21:29:38",56.3487,18.5,35.8,51.0,978.8
5143,"2026-05-06 21:34:38",56.3427,18.4,35.8,53.0,978.9
5144,"2026-05-06 21:39:38",56.3283,18.2,35.8,51.0,978.9
5145,"2026-05-06 21:44:38",56.3325,18.3,35.8,50.0,978.9
5146,"2026-05-06 21:49:38",56.3273,18.2,35.8,51.0,978.8
5147,"2026-05-06 21:54:38",56.3209,18.1,35.8,50.0,978.9
5148,"2026-05-06 21:59:38",56.3178,18.2,35.8,52.0,978.8
5149,"2026-05-06 22:04:38",56.3143,18.0,35.8,52.0,978.8
5150,"2026-05-06 22:09:38",56.2561,18.0,35.8,49.0,978.8
5151,"2026-05-06 22:14:38",56.2732,18.2,35.8,52.0,978.8
5152,"2026-05-06 22:19:38",56.297,18.1,35.8,51.0,978.8
5153,"2026-05-06 22:24:38",56.2919,18.1,35.8,52.0,978.8
5154,"2026-05-06 22:29:38",56.2907,18.0,35.8,51.0,978.9
5155,"2026-05-06 22:34:38",56.2717,18.0,35.8,50.0,978.9
5156,"2026-05-06 22:39:38",56.2775,18.0,35.8,53.0,979.1
5157,"2026-05-06 22:44:38",56.2721,17.8,35.8,48.0,979.2
5158,"2026-05-06 22:49:38",56.2614,17.6,35.9,51.0,979.1
5159,"2026-05-06 22:54:38",56.2621,17.8,35.9,53.0,979.0
5160,"2026-05-06 22:59:38",56.2582,17.4,35.9,52.0,979.1
5161,"2026-05-06 23:04:38",56.2482,17.7,35.9,50.0,979.1
5162,"2026-05-06 23:09:38",56.2374,17.7,35.8,52.0,979.1
5163,"2026-05-06 23:14:38",56.2339,17.8,35.8,50.0,979.2
5164,"2026-05-06 23:19:38",56.2375,17.7,35.9,52.0,979.2
5165,"2026-05-06 23:24:38",56.2193,17.7,36.0,53.0,979.3
5166,"2026-05-06 23:29:38",56.2339,17.4,35.9,51.0,979.3
5167,"2026-05-06 23:34:38",56.2062,17.1,35.9,49.0,979.3
5168,"2026-05-06 23:39:38",56.2208,17.3,36.0,50.0,979.3
5169,"2026-05-06 23:44:38",56.2182,17.3,35.9,49.0,979.3
5170,"2026-05-06 23:49:38",56.2116,17.2,35.9,52.0,979.3
5171,"2026-05-06 23:54:38",56.2077,17.2,36.0,51.0,979.3
5172,"2026-05-06 23:59:38",56.1993,17.1,35.9,52.0,979.4
5173,"2026-05-07 00:04:38",56.1933,17.1,35.9,51.0,979.4
5174,"2026-05-07 00:09:38",56.1961,17.0,36.0,53.0,979.3
5175,"2026-05-07 00:14:38",56.1869,16.8,35.9,49.0,979.4
5176,"2026-05-07 00:19:38",56.1607,16.9,35.8,42.0,979.5
5177,"2026-05-07 00:24:38",56.1739,16.9,35.8,51.0,979.5
5178,"2026-05-07 00:29:38",56.174,16.6,36.0,52.0,979.6
5179,"2026-05-07 00:34:38",56.1709,16.6,35.9,47.0,979.6
5180,"2026-05-07 00:39:38",56.1674,16.5,35.9,51.0,979.6
5181,"2026-05-07 00:44:38",56.1657,16.2,35.9,49.0,979.7
5182,"2026-05-07 00:49:38",56.1598,16.2,36.0,49.0,979.7
5183,"2026-05-07 00:54:38",56.1554,16.3,35.9,51.0,979.7
5184,"2026-05-07 00:59:38",56.1468,16.1,36.0,49.0,979.7
5185,"2026-05-07 01:04:38",56.1425,16.1,36.0,52.0,979.7
5186,"2026-05-07 01:09:38",56.1415,16.1,36.0,51.0,979.7
5187,"2026-05-07 01:14:38",56.1412,16.0,36.0,52.0,979.7
5188,"2026-05-07 01:19:38",56.1351,15.9,36.0,50.0,979.6
5189,"2026-05-07 01:24:38",56.1332,16.1,36.0,45.0,979.6
5190,"2026-05-07 01:29:38",56.1174,16.1,36.0,48.0,979.8
5191,"2026-05-07 01:34:38",56.1261,16.1,36.0,48.0,979.8
5192,"2026-05-07 01:39:38",56.1222,16.2,35.9,50.0,979.9
5193,"2026-05-07 01:44:38",56.113,16.1,36.0,50.0,979.8
5194,"2026-05-07 01:49:38",56.1124,16.2,36.0,51.0,979.7
5195,"2026-05-07 01:54:38",56.1133,16.2,36.0,50.0,979.7
5196,"2026-05-07 01:59:38",56.1085,16.4,36.0,50.0,979.8
5197,"2026-05-07 02:04:38",56.1054,16.3,36.0,51.0,979.8
5198,"2026-05-07 02:09:38",56.0987,16.2,36.1,51.0,979.9
5199,"2026-05-07 02:14:38",56.0978,16.3,36.0,52.0,979.9
5200,"2026-05-07 02:19:38",56.0945,16.1,36.0,50.0,980.0
5201,"2026-05-07 02:24:38",56.0902,16.2,35.9,52.0,979.9
5202,"2026-05-07 02:29:38",56.0866,16.1,35.9,47.0,979.8
5203,"2026-05-07 02:34:38",56.0817,16.1,36.0,49.0,979.9
5204,"2026-05-07 02:39:38",56.0771,16.3,36.0,51.0,979.9
5205,"2026-05-07 02:44:38",56.075,16.2,36.0,51.0,979.9
5206,"2026-05-07 02:49:38",56.0721,16.2,36.0,49.0,980.0
5207,"2026-05-07 02:54:38",56.0656,16.1,36.0,51.0,980.0
5208,"2026-05-07 02:59:38",56.0626,16.2,36.0,50.0,980.1
5209,"2026-05-07 03:04:38",56.0608,16.1,35.9,48.0,980.1
5210,"2026-05-07 03:09:38",56.0564,16.0,35.9,47.0,980.1
5211,"2026-05-07 03:14:38",56.0525,15.9,36.0,49.0,980.1
5212,"2026-05-07 03:19:38",56.046,15.9,36.0,50.0,980.1
5213,"2026-05-07 03:24:38",56.0408,15.9,36.0,49.0,980.3
5214,"2026-05-07 03:29:38",56.0398,15.9,36.0,50.0,980.4
5215,"2026-05-07 03:34:38",56.0354,15.8,36.0,50.0,980.3
5216,"2026-05-07 03:39:38",56.0316,15.7,36.0,51.0,980.3
5217,"2026-05-07 03:44:38",56.0216,15.6,35.9,47.0,980.3
5218,"2026-05-07 03:49:38",56.0166,15.6,35.9,50.0,980.4
5219,"2026-05-07 03:54:38",56.0158,15.5,36.0,51.0,980.5
5220,"2026-05-07 03:59:38",56.0059,15.5,35.9,47.0,980.5
5221,"2026-05-07 04:04:38",56.006,15.4,35.9,46.0,980.5
5222,"2026-05-07 04:09:38",55.9988,15.4,35.9,50.0,980.6
5223,"2026-05-07 04:14:38",55.9978,15.3,35.9,51.0,980.7
5224,"2026-05-07 04:19:38",55.9912,15.2,36.0,50.0,980.8
5225,"2026-05-07 04:24:38",55.9904,15.2,35.9,51.0,980.8
5226,"2026-05-07 04:29:38",55.9873,15.1,35.9,51.0,980.9
5227,"2026-05-07 04:34:38",55.9816,15.1,35.9,51.0,980.9
5228,"2026-05-07 04:39:38",55.9778,15.1,35.9,48.0,981.0
5229,"2026-05-07 04:44:38",55.9764,15.1,35.9,50.0,981.0
5230,"2026-05-07 04:49:38",55.9727,15.0,35.8,49.0,981.1
5231,"2026-05-07 04:54:38",55.9661,14.9,35.8,49.0,981.1
5232,"2026-05-07 04:59:38",55.9653,14.8,35.9,52.0,981.1
5233,"2026-05-07 05:04:38",55.9613,14.7,35.9,48.0,981.2
5234,"2026-05-07 05:09:38",55.9551,14.7,35.9,48.0,981.2
5235,"2026-05-07 05:14:38",55.9514,14.6,36.0,50.0,981.2
5236,"2026-05-07 05:19:38",55.9459,14.6,36.0,50.0,981.3
5237,"2026-05-07 05:24:38",55.9442,14.6,35.9,51.0,981.3
5238,"2026-05-07 05:29:38",55.9389,14.6,35.9,49.0,981.2
5239,"2026-05-07 05:34:38",55.9329,14.5,35.9,51.0,981.4
5240,"2026-05-07 05:39:38",55.9245,14.5,35.9,51.0,981.5
5241,"2026-05-07 05:44:38",55.9192,14.5,36.0,52.0,981.6
5242,"2026-05-07 05:49:38",55.9144,14.6,35.9,51.0,981.5
5243,"2026-05-07 05:54:38",55.9116,14.6,35.9,51.0,981.6
5244,"2026-05-07 05:59:38",55.9032,14.6,35.8,50.0,981.8
5245,"2026-05-07 06:04:38",55.8981,14.7,35.8,52.0,981.8
5246,"2026-05-07 06:09:38",55.8952,14.8,35.8,47.0,981.8
5247,"2026-05-07 06:14:38",55.8903,14.8,35.9,51.0,981.9
5248,"2026-05-07 06:19:38",55.892,14.8,36.0,51.0,981.8
5249,"2026-05-07 06:24:38",55.8878,14.8,36.0,52.0,982.0
5250,"2026-05-07 06:29:38",55.8925,14.9,36.0,52.0,982.1
5251,"2026-05-07 06:34:38",55.8935,15.0,36.0,52.0,982.1
5252,"2026-05-07 06:39:38",55.8901,15.0,36.0,53.0,982.2
5253,"2026-05-07 06:44:38",55.8913,15.1,36.0,50.0,982.3
5254,"2026-05-07 06:49:38",55.8897,15.1,36.0,48.0,982.2
5255,"2026-05-07 06:54:38",55.8938,15.2,35.9,51.0,982.3
5256,"2026-05-07 06:59:38",55.8976,15.4,35.9,51.0,982.3
5257,"2026-05-07 07:04:38",55.8902,15.5,35.9,51.0,982.5
5258,"2026-05-07 07:09:38",55.8881,15.6,35.9,48.0,982.6
5259,"2026-05-07 07:14:38",55.8908,15.6,35.8,47.0,982.7
5260,"2026-05-07 07:19:38",55.8891,15.6,35.9,52.0,982.7
5261,"2026-05-07 07:24:38",55.8895,15.7,35.9,48.0,982.7
5262,"2026-05-07 07:29:38",55.8938,15.8,35.9,51.0,982.7
5263,"2026-05-07 07:34:38",55.8941,15.8,35.9,52.0,982.7
5264,"2026-05-07 07:39:38",55.8885,16.0,35.9,50.0,982.7
5265,"2026-05-07 07:44:38",55.8874,16.2,35.9,48.0,982.8
5266,"2026-05-07 07:49:38",55.8804,16.3,35.9,51.0,982.9
5267,"2026-05-07 07:54:38",55.8761,16.5,35.9,52.0,982.9
5268,"2026-05-07 07:59:38",55.8722,16.4,35.9,50.0,982.9
5269,"2026-05-07 08:04:38",55.859,16.7,35.9,50.0,982.9
5270,"2026-05-07 08:09:38",55.843,16.9,35.9,48.0,983.0
5271,"2026-05-07 08:14:38",55.8361,16.9,35.9,48.0,983.1
5272,"2026-05-07 08:19:38",55.8419,16.8,35.9,47.0,983.2
5273,"2026-05-07 08:24:38",55.8444,16.8,35.9,51.0,983.4
5274,"2026-05-07 08:29:38",55.8366,16.9,35.9,51.0,983.4
5275,"2026-05-07 08:34:38",55.8074,17.3,35.9,49.0,983.4
5276,"2026-05-07 08:39:38",55.7605,17.4,35.9,49.0,983.5
5277,"2026-05-07 08:44:38",55.7139,17.6,35.9,49.0,983.5
5278,"2026-05-07 08:49:38",55.6329,17.4,36.0,52.0,983.5
5279,"2026-05-07 08:54:38",55.5272,17.8,36.0,52.0,983.4
5280,"2026-05-07 08:59:38",55.4066,18.2,36.0,53.0,983.4
5281,"2026-05-07 09:04:38",55.2823,18.7,36.0,52.0,983.4
5282,"2026-05-07 09:09:38",55.1957,19.4,36.0,53.0,983.5
5283,"2026-05-07 09:14:38",55.1375,20.6,36.0,50.0,983.6
5284,"2026-05-07 09:19:38",55.1196,20.1,36.0,51.0,983.6
5285,"2026-05-07 09:24:38",55.1358,20.6,36.0,51.0,983.6
5286,"2026-05-07 09:29:38",55.1727,20.6,36.0,53.0,983.7
5287,"2026-05-07 09:34:38",55.2621,20.1,36.0,51.0,983.6
5288,"2026-05-07 09:39:38",55.3292,19.6,36.0,50.0,983.6
5289,"2026-05-07 09:44:38",55.4579,19.2,36.0,54.0,983.6
5290,"2026-05-07 09:49:38",55.5911,19.1,36.0,52.0,983.7
5291,"2026-05-07 09:54:38",55.6258,19.3,36.0,51.0,983.7
5292,"2026-05-07 09:59:38",55.6256,19.6,36.0,52.0,983.6
5293,"2026-05-07 10:04:38",55.6232,19.9,36.0,51.0,983.7
5294,"2026-05-07 10:09:38",55.632,19.6,36.0,54.0,983.7
